"date","hour","minute","dep","arr","dep_delay","arr_delay","carrier","flight","dest","plane","cancelled","time","dist"
2011-01-30 12:00:00,5,53,553,910,-7,-5,"AA",1994,"MIA","N3ARAA",0,111,964
2011-01-31 12:00:00,5,56,556,857,-4,-18,"AA",1994,"MIA","N3BTAA",0,106,964
2011-01-01 12:00:00,18,24,1824,2106,-1,-4,"AS",731,"SEA","N614AS",0,255,1874
2011-01-02 12:00:00,18,23,1823,2103,-2,-7,"AS",731,"SEA","N627AS",0,257,1874
2011-01-03 12:00:00,18,27,1827,2107,2,-3,"AS",731,"SEA","N627AS",0,260,1874
2011-01-04 12:00:00,18,45,1845,2132,20,22,"AS",731,"SEA","N618AS",0,268,1874
2011-01-05 12:00:00,18,21,1821,2109,-4,-1,"AS",731,"SEA","N607AS",0,273,1874
2011-01-06 12:00:00,18,34,1834,2133,9,23,"AS",731,"SEA","N624AS",0,278,1874
2011-01-07 12:00:00,18,23,1823,2118,-2,8,"AS",731,"SEA","N611AS",0,274,1874
2011-01-08 12:00:00,18,22,1822,2112,-3,2,"AS",731,"SEA","N607AS",0,269,1874
2011-01-09 12:00:00,19,38,1938,2228,73,78,"AS",731,"SEA","N609AS",0,253,1874
2011-01-10 12:00:00,18,20,1820,2159,-5,49,"AS",731,"SEA","N626AS",0,315,1874
2011-01-11 12:00:00,18,20,1820,12,-5,NA,"AS",731,"SEA","N626AS",0,NA,1874
2011-01-12 12:00:00,18,22,1822,2129,-3,19,"AS",731,"SEA","N619AS",0,284,1874
2011-01-13 12:00:00,18,20,1820,2113,-5,3,"AS",731,"SEA","N627AS",0,273,1874
2011-01-14 12:00:00,18,18,1818,2114,-7,4,"AS",731,"SEA","N627AS",0,270,1874
2011-01-15 12:00:00,18,22,1822,2131,-3,21,"AS",731,"SEA","N627AS",0,287,1874
2011-01-16 12:00:00,18,22,1822,2138,-3,28,"AS",731,"SEA","N627AS",0,291,1874
2011-01-17 12:00:00,18,18,1818,2149,-7,39,"AS",731,"SEA","N612AS",0,310,1874
2011-01-18 12:00:00,18,36,1836,2130,11,20,"AS",731,"SEA","N617AS",0,276,1874
2011-01-19 12:00:00,18,20,1820,2102,-5,-8,"AS",731,"SEA","N622AS",0,265,1874
2011-01-20 12:00:00,18,22,1822,2135,-3,25,"AS",731,"SEA","N622AS",0,284,1874
2011-01-21 12:00:00,18,27,1827,2136,2,26,"AS",731,"SEA","N622AS",0,288,1874
2011-01-22 12:00:00,18,16,1816,2100,-9,-10,"AS",731,"SEA","N644AS",0,269,1874
2011-01-23 12:00:00,18,18,1818,2104,-7,-6,"AS",731,"SEA","N624AS",0,269,1874
2011-01-24 12:00:00,18,24,1824,2109,-1,-1,"AS",731,"SEA","N644AS",0,251,1874
2011-01-25 12:00:00,18,26,1826,2101,1,-9,"AS",731,"SEA","N607AS",0,255,1874
2011-01-26 12:00:00,18,30,1830,2115,5,5,"AS",731,"SEA","N607AS",0,255,1874
2011-01-27 12:00:00,18,32,1832,2110,7,0,"AS",731,"SEA","N627AS",0,262,1874
2011-01-28 12:00:00,18,21,1821,2052,-4,-18,"AS",731,"SEA","N627AS",0,256,1874
2011-01-29 12:00:00,18,21,1821,2042,-4,-28,"AS",731,"SEA","N627AS",0,246,1874
2011-01-30 12:00:00,18,21,1821,2128,-4,18,"AS",731,"SEA","N627AS",0,264,1874
2011-01-31 12:00:00,18,27,1827,2111,2,1,"AS",731,"SEA","N607AS",0,259,1874
2011-01-01 12:00:00,6,54,654,1124,-6,5,"B6",620,"JFK","N324JB",0,181,1428
2011-01-01 12:00:00,16,39,1639,2110,54,61,"B6",622,"JFK","N324JB",0,188,1428
2011-01-02 12:00:00,7,3,703,1113,3,-6,"B6",620,"JFK","N324JB",0,172,1428
2011-01-02 12:00:00,16,4,1604,2040,19,31,"B6",622,"JFK","N324JB",0,176,1428
2011-01-03 12:00:00,6,59,659,1100,-1,-19,"B6",620,"JFK","N229JB",0,166,1428
2011-01-03 12:00:00,18,1,1801,2200,136,111,"B6",622,"JFK","N206JB",0,165,1428
2011-01-04 12:00:00,6,54,654,1103,-6,-16,"B6",620,"JFK","N267JB",0,168,1428
2011-01-04 12:00:00,16,8,1608,2034,23,25,"B6",622,"JFK","N267JB",0,175,1428
2011-01-05 12:00:00,7,0,700,1103,0,-14,"B6",620,"JFK","N708JB",0,167,1428
2011-01-05 12:00:00,15,44,1544,1954,9,-6,"B6",624,"JFK","N644JB",0,166,1428
2011-01-06 12:00:00,15,32,1532,1943,-3,-17,"B6",624,"JFK","N641JB",0,175,1428
2011-01-07 12:00:00,6,54,654,1117,-6,0,"B6",620,"JFK","N641JB",0,172,1428
2011-01-07 12:00:00,15,42,1542,1956,7,-4,"B6",624,"JFK","N564JB",0,175,1428
2011-01-08 12:00:00,6,54,654,1058,-6,-19,"B6",620,"JFK","N630JB",0,162,1428
2011-01-09 12:00:00,6,53,653,1059,-7,-18,"B6",620,"JFK","N599JB",0,163,1428
2011-01-09 12:00:00,16,18,1618,2057,43,57,"B6",624,"JFK","N625JB",0,196,1428
2011-01-10 12:00:00,6,56,656,1102,-4,-15,"B6",620,"JFK","N625JB",0,166,1428
2011-01-10 12:00:00,15,54,1554,2001,19,1,"B6",624,"JFK","N504JB",0,170,1428
2011-01-11 12:00:00,6,53,653,1053,-7,-24,"B6",620,"JFK","N504JB",0,161,1428
2011-01-11 12:00:00,NA,NA,NA,NA,NA,NA,"B6",624,"JFK","N537JB",1,NA,1428
2011-01-12 12:00:00,15,32,1532,1953,-3,-7,"B6",624,"JFK","N504JB",0,177,1428
2011-01-13 12:00:00,15,22,1522,1938,-13,-22,"B6",624,"JFK","N597JB",0,178,1428
2011-01-14 12:00:00,8,8,808,1229,68,72,"B6",620,"JFK","N597JB",0,185,1428
2011-01-14 12:00:00,15,34,1534,2015,-1,15,"B6",624,"JFK","N729JB",0,189,1428
2011-01-15 12:00:00,7,0,700,1114,0,-3,"B6",620,"JFK","N503JB",0,173,1428
2011-01-16 12:00:00,6,52,652,1055,-8,-22,"B6",620,"JFK","N706JB",0,166,1428
2011-01-16 12:00:00,15,51,1551,2004,16,4,"B6",624,"JFK","N565JB",0,176,1428
2011-01-17 12:00:00,7,30,730,1135,30,18,"B6",620,"JFK","N523JB",0,168,1428
2011-01-17 12:00:00,15,31,1531,1946,-4,-14,"B6",624,"JFK","N779JB",0,173,1428
2011-01-18 12:00:00,6,59,659,1102,-1,-15,"B6",620,"JFK","N779JB",0,162,1428
2011-01-18 12:00:00,16,47,1647,2056,72,56,"B6",624,"JFK","N729JB",0,164,1428
2011-01-19 12:00:00,NA,NA,NA,NA,NA,NA,"B6",624,"JFK","N504JB",1,NA,1428
2011-01-20 12:00:00,15,38,1538,1952,3,-8,"B6",624,"JFK","N760JB",0,161,1428
2011-01-21 12:00:00,6,56,656,1104,-4,-13,"B6",620,"JFK","N760JB",0,164,1428
2011-01-21 12:00:00,17,25,1725,2135,110,95,"B6",624,"JFK","N598JB",0,173,1428
2011-01-22 12:00:00,7,1,701,1106,1,-11,"B6",620,"JFK","N527JB",0,161,1428
2011-01-23 12:00:00,6,58,658,1058,-2,-19,"B6",620,"JFK","N580JB",0,162,1428
2011-01-23 12:00:00,15,35,1535,1933,0,-27,"B6",624,"JFK","N599JB",0,164,1428
2011-01-24 12:00:00,7,7,707,1059,7,-18,"B6",620,"JFK","N605JB",0,156,1428
2011-01-24 12:00:00,15,32,1532,1923,-3,-37,"B6",624,"JFK","N536JB",0,156,1428
2011-01-25 12:00:00,6,58,658,1102,-2,-15,"B6",620,"JFK","N589JB",0,162,1428
2011-01-25 12:00:00,16,23,1623,2029,48,29,"B6",624,"JFK","N621JB",0,167,1428
2011-01-26 12:00:00,15,35,1535,1941,0,-19,"B6",624,"JFK","N659JB",0,165,1428
2011-01-27 12:00:00,NA,NA,NA,NA,NA,NA,"B6",624,"JFK","N569JB",1,NA,1428
2011-01-28 12:00:00,6,55,655,1107,-5,-10,"B6",620,"JFK","N594JB",0,172,1428
2011-01-28 12:00:00,15,38,1538,2013,3,13,"B6",624,"JFK","N655JB",0,196,1428
2011-01-29 12:00:00,6,57,657,1128,-3,11,"B6",620,"JFK","N508JB",0,180,1428
2011-01-30 12:00:00,6,51,651,1106,-9,-11,"B6",620,"JFK","N606JB",0,175,1428
2011-01-30 12:00:00,16,59,1659,2118,84,78,"B6",624,"JFK","N606JB",0,176,1428
2011-01-31 12:00:00,6,59,659,1111,-1,-6,"B6",620,"JFK","N661JB",0,172,1428
2011-01-31 12:00:00,15,32,1532,1942,-3,-18,"B6",624,"JFK","N629JB",0,169,1428
2011-01-31 12:00:00,9,24,924,1413,-1,23,"CO",1,"HNL","N69063",0,492,3904
2011-01-31 12:00:00,18,25,1825,1925,0,-9,"CO",5,"MSY","N17245",0,42,305
2011-01-31 12:00:00,15,54,1554,1650,-1,-5,"CO",6,"SAT","N77520",0,40,191
2011-01-31 12:00:00,15,22,1522,1632,-3,-2,"CO",33,"MSY","N16647",0,42,305
2011-01-31 12:00:00,15,36,1536,1635,1,7,"CO",35,"AUS","N35204",0,32,140
2011-01-31 12:00:00,19,16,1916,2103,6,2,"CO",47,"LAX","N76522",0,199,1379
2011-01-31 12:00:00,7,47,747,936,2,5,"CO",52,"LAX","N67134",0,201,1379
2011-01-31 12:00:00,18,3,1803,1927,28,15,"CO",59,"DEN","N57870",0,116,862
2011-01-31 12:00:00,12,6,1206,1631,1,-2,"CO",60,"EWR","N68159",0,165,1400
2011-01-31 12:00:00,14,25,1425,1848,0,-9,"CO",62,"EWR","N17126",0,163,1400
2011-01-31 12:00:00,6,7,607,1022,7,2,"CO",89,"EWR","N76529",0,175,1400
2011-01-31 12:00:00,10,41,1041,1449,-4,-26,"CO",106,"EWR","N66051",0,162,1400
2011-01-31 12:00:00,7,28,728,856,-2,18,"CO",128,"MSY","N75436",0,49,305
2011-01-31 12:00:00,14,33,1433,1629,5,14,"CO",137,"LAX","N73283",0,199,1379
2011-01-31 12:00:00,14,22,1422,1647,77,64,"CO",146,"ORD","N57862",0,114,925
2011-01-31 12:00:00,17,50,1750,1921,15,6,"CO",150,"ONT","N34282",0,189,1334
2011-01-31 12:00:00,14,42,1442,1842,-3,7,"CO",158,"DCA","N13750",0,142,1208
2011-01-31 12:00:00,8,51,851,1052,1,-27,"CO",170,"SFO","N35407",0,225,1635
2011-01-31 12:00:00,19,19,1919,2231,-1,-12,"CO",190,"MIA","N35260",0,107,964
2011-01-31 12:00:00,11,55,1155,1324,0,3,"CO",197,"LAS","N75853",0,172,1222
2011-01-31 12:00:00,7,26,726,915,1,8,"CO",199,"DEN","N14228",0,128,862
2011-01-31 12:00:00,12,59,1259,1554,-1,-10,"CO",206,"TPA","N39418",0,91,787
2011-01-31 12:00:00,21,16,2116,2344,-7,-15,"CO",209,"PDX","N24715",0,256,1825
2011-01-31 12:00:00,15,51,1551,2009,1,-15,"CO",210,"EWR","N37408",0,166,1400
2011-01-31 12:00:00,10,24,1024,1621,9,-4,"CO",212,"SJU","N53441",0,215,2007
2011-01-31 12:00:00,9,12,912,1138,7,32,"CO",220,"PHX","N33132",0,161,1009
2011-01-31 12:00:00,10,20,1020,1421,0,2,"CO",226,"BWI","N19621",0,161,1235
2011-01-31 12:00:00,9,16,916,1336,-4,-15,"CO",232,"LGA","N33266",0,165,1416
2011-01-31 12:00:00,13,1,1301,1356,-4,-2,"CO",241,"AUS","N14629",0,27,140
2011-01-31 12:00:00,15,54,1554,1918,9,-16,"CO",244,"CLE","N37274",0,121,1091
2011-01-31 12:00:00,18,50,1850,2211,0,-18,"CO",250,"RDU","N59630",0,121,1043
2011-01-31 12:00:00,7,27,727,1120,-3,-1,"CO",258,"DCA","N77520",0,145,1208
2011-01-31 12:00:00,12,40,1240,1526,5,7,"CO",267,"SEA","N45440",0,263,1874
2011-01-31 12:00:00,11,29,1129,1351,4,1,"CO",270,"SFO","N37420",0,228,1635
2011-01-31 12:00:00,16,15,1615,1741,25,16,"CO",275,"DEN","N14242",0,122,862
2011-01-31 12:00:00,11,45,1145,1255,0,4,"CO",279,"SAT","N37274",0,45,191
2011-01-31 12:00:00,7,35,735,1220,0,4,"CO",282,"BOS","N79279",0,195,1597
2011-01-31 12:00:00,10,46,1046,1221,11,13,"CO",297,"LAS","N27421",0,190,1222
2011-01-31 12:00:00,21,2,2102,2216,8,-10,"CO",299,"DEN","N17244",0,119,862
2011-01-31 12:00:00,8,54,854,1137,4,8,"CO",309,"PDX","N33294",0,254,1825
2011-01-31 12:00:00,19,49,1949,2,49,33,"CO",310,"EWR","N77867",0,164,1400
2011-01-31 12:00:00,14,31,1431,1643,1,12,"CO",320,"PHX","N39416",0,159,1009
2011-01-31 12:00:00,13,12,1312,1413,-3,-10,"CO",323,"MSY","N36207",0,44,305
2011-01-31 12:00:00,12,48,1248,1628,-2,-16,"CO",326,"BWI","N38257",0,143,1235
2011-01-31 12:00:00,7,42,742,1217,-3,4,"CO",332,"LGA","N73276",0,177,1416
2011-01-31 12:00:00,10,33,1033,1420,-2,-5,"CO",358,"DCA","N39728",0,146,1208
2011-01-31 12:00:00,14,32,1432,1656,7,5,"CO",370,"SFO","N27213",0,229,1635
2011-01-31 12:00:00,13,20,1320,1420,0,-2,"CO",379,"SAT","N19638",0,39,191
2011-01-31 12:00:00,10,47,1047,1526,-3,-5,"CO",382,"BOS","N36272",0,188,1597
2011-01-31 12:00:00,19,2,1902,2022,28,20,"CO",397,"LAS","N33286",0,182,1222
2011-01-31 12:00:00,13,16,1316,1643,1,6,"CO",400,"IND","N39415",0,109,845
2011-01-31 12:00:00,10,31,1031,1203,1,-1,"CO",403,"SAN","N35271",0,194,1303
2011-01-31 12:00:00,7,25,725,1117,-5,-5,"CO",404,"IAD","N78501",0,146,1190
2011-01-31 12:00:00,11,56,1156,1555,-4,3,"CO",406,"IAD","N73270",0,143,1190
2011-01-31 12:00:00,7,49,749,1216,-1,1,"CO",408,"EWR","N66056",0,170,1400
2011-01-31 12:00:00,17,1,1701,2036,-2,-19,"CO",410,"IAD","N73299",0,138,1190
2011-01-31 12:00:00,19,11,1911,2118,91,80,"CO",421,"SJC","N37298",0,231,1609
2011-01-31 12:00:00,19,24,1924,2026,-1,-8,"CO",423,"MSY","N33266",0,41,305
2011-01-31 12:00:00,19,9,1909,2254,-1,-12,"CO",426,"BWI","N78506",0,143,1235
2011-01-31 12:00:00,10,49,1049,1507,4,1,"CO",432,"LGA","N16713",0,169,1416
2011-01-31 12:00:00,NA,NA,NA,NA,NA,NA,"CO",442,"TUL","",1,NA,429
2011-01-31 12:00:00,19,25,1925,2202,5,3,"CO",444,"ORD","N76514",0,117,925
2011-01-31 12:00:00,5,54,554,818,-6,-16,"CO",446,"ORD","N26208",0,117,925
2011-01-31 12:00:00,12,50,1250,1638,-5,-7,"CO",458,"DCA","N17233",0,149,1208
2011-01-31 12:00:00,21,57,2157,53,42,58,"CO",467,"SEA","N78285",0,276,1874
2011-01-31 12:00:00,19,11,1911,2011,-2,-8,"CO",479,"SAT","N16217",0,43,191
2011-01-31 12:00:00,13,5,1305,1746,0,-3,"CO",482,"BOS","N78509",0,190,1597
2011-01-31 12:00:00,9,6,906,1056,1,23,"CO",497,"LAS","N74856",0,187,1222
2011-01-31 12:00:00,11,48,1148,1327,-2,2,"CO",499,"DEN","N37267",0,127,862
2011-01-31 12:00:00,NA,NA,NA,NA,NA,NA,"CO",500,"IND","",1,NA,845
2011-01-31 12:00:00,8,55,855,1322,0,2,"CO",510,"EWR","N38268",0,183,1400
2011-01-31 12:00:00,20,56,2056,2217,1,5,"CO",511,"MFE","N77520",0,60,316
2011-01-31 12:00:00,17,38,1738,1939,-2,-2,"CO",520,"PHX","N75432",0,161,1009
2011-01-31 12:00:00,13,22,1322,1807,2,22,"CO",532,"LGA","N76269",0,178,1416
2011-01-31 12:00:00,12,57,1257,1627,-3,-16,"CO",534,"PIT","N79402",0,125,1117
2011-01-31 12:00:00,9,34,934,1149,4,2,"CO",542,"SLC","N75436",0,174,1195
2011-01-31 12:00:00,6,38,638,1021,-7,-8,"CO",544,"CLE","N13624",0,136,1091
2011-01-31 12:00:00,11,46,1146,1421,1,-1,"CO",546,"ORD","N77518",0,116,925
2011-01-31 12:00:00,16,11,1611,1955,-4,-11,"CO",558,"DCA","N16709",0,143,1208
2011-01-31 12:00:00,9,17,917,1120,2,15,"CO",559,"SNA","N76515",0,202,1347
2011-01-31 12:00:00,17,48,1748,2001,3,-4,"CO",570,"SFO","N75436",0,236,1635
2011-01-31 12:00:00,19,1,1901,2332,6,-1,"CO",582,"BOS","N19621",0,188,1597
2011-01-31 12:00:00,7,40,740,1052,-5,-7,"CO",586,"MCO","N17126",0,102,853
2011-01-31 12:00:00,21,2,2102,2222,0,-10,"CO",597,"LAS","N33203",0,179,1222
2011-01-31 12:00:00,14,29,1429,1608,3,6,"CO",599,"DEN","N57864",0,124,862
2011-01-31 12:00:00,13,13,1313,1516,9,36,"CO",601,"DEN","N26208",0,131,862
2011-01-31 12:00:00,15,40,1540,1833,0,-11,"CO",606,"TPA","N77510",0,90,787
2011-01-31 12:00:00,19,30,1930,2225,20,24,"CO",616,"MSP","N33294",0,139,1034
2011-01-31 12:00:00,14,29,1429,1542,-1,5,"CO",623,"MSY","N77261",0,44,305
2011-01-31 12:00:00,7,14,714,1103,-6,-17,"CO",626,"BWI","N16647",0,154,1235
2011-01-31 12:00:00,15,43,1543,1948,-2,-25,"CO",632,"LGA","N12238",0,166,1416
2011-01-31 12:00:00,19,17,1917,2234,22,-3,"CO",644,"CLE","N37267",0,116,1091
2011-01-31 12:00:00,19,15,1915,2248,10,-6,"CO",658,"DCA","N37273",0,128,1208
2011-01-31 12:00:00,11,20,1120,1355,-5,33,"CO",663,"EGE","N14115",0,195,935
2011-01-31 12:00:00,17,37,1737,2003,12,0,"CO",667,"SEA","N57869",0,249,1874
2011-01-31 12:00:00,15,50,1550,2012,0,-25,"CO",682,"BOS","N78501",0,180,1597
2011-01-31 12:00:00,10,34,1034,1348,-1,0,"CO",686,"MCO","N56859",0,105,853
2011-01-31 12:00:00,14,40,1440,1630,0,20,"CO",697,"LAS","N37293",0,191,1222
2011-01-31 12:00:00,7,49,749,1044,-1,-11,"CO",706,"TPA","N23708",0,92,787
2011-01-31 12:00:00,18,7,1807,2030,2,-13,"CO",709,"PDX","N37409",0,245,1825
2011-01-31 12:00:00,11,30,1130,1233,-5,-8,"CO",723,"MSY","N77510",0,44,305
2011-01-31 12:00:00,19,40,1940,2349,50,44,"CO",732,"LGA","N33262",0,157,1416
2011-01-31 12:00:00,12,39,1239,1409,-1,-3,"CO",738,"SAN","N38403",0,194,1303
2011-01-31 12:00:00,9,6,906,1058,1,16,"CO",739,"SAN","N75432",0,193,1303
2011-01-31 12:00:00,11,44,1144,1241,-1,0,"CO",741,"AUS","N37290",0,32,140
2011-01-31 12:00:00,13,8,1308,1646,-2,-7,"CO",744,"CLE","N76254",0,125,1091
2011-01-31 12:00:00,14,23,1423,1652,3,-8,"CO",746,"ORD","N78524",0,114,925
2011-01-31 12:00:00,21,37,2137,9,-2,10,"CO",752,"SLC","N73278",0,189,1195
2011-01-31 12:00:00,19,30,1930,2224,-1,-10,"CO",755,"ATL","N11641",0,89,689
2011-01-31 12:00:00,16,53,1653,1748,-2,-15,"CO",763,"MSY","N73291",0,42,305
2011-01-31 12:00:00,14,40,1440,1731,5,12,"CO",767,"SEA","N37422",0,255,1874
2011-01-31 12:00:00,21,43,2143,2338,50,24,"CO",770,"SFO","N37281",0,224,1635
2011-01-31 12:00:00,7,29,729,1002,-1,2,"CO",771,"SFO","N26226",0,237,1635
2011-01-31 12:00:00,7,22,722,1125,-3,-11,"CO",776,"PHL","N37252",0,155,1324
2011-01-31 12:00:00,13,47,1347,1654,12,6,"CO",786,"MCO","N75851",0,105,853
2011-01-31 12:00:00,10,12,1012,1351,-4,-12,"CO",788,"DTW","N46625",0,132,1076
2011-01-31 12:00:00,15,50,1550,1736,10,8,"CO",795,"LAX","N76502",0,198,1379
2011-01-31 12:00:00,8,42,842,1027,-3,0,"CO",799,"DEN","N57855",0,133,862
2011-01-31 12:00:00,13,11,1311,1731,1,-4,"CO",810,"EWR","N78003",0,168,1400
2011-01-31 12:00:00,21,5,2105,2311,10,19,"CO",820,"PHX","N37255",0,158,1009
2011-01-31 12:00:00,11,7,1107,1352,17,-2,"CO",1006,"TPA","N18220",0,89,787
2011-01-31 12:00:00,18,5,1805,2211,15,-9,"CO",1010,"EWR","N73259",0,161,1400
2011-01-31 12:00:00,21,20,2120,2323,25,-4,"CO",1046,"ORD","N79402",0,106,925
2011-01-31 12:00:00,7,25,725,1040,0,-8,"CO",1048,"FLL","N73283",0,107,965
2011-01-31 12:00:00,8,51,851,1241,-2,-7,"CO",1058,"DCA","N24702",0,149,1208
2011-01-31 12:00:00,15,58,1558,1812,-2,-8,"CO",1070,"SFO","N73406",0,231,1635
2011-01-31 12:00:00,14,46,1446,1557,1,10,"CO",1079,"SAT","N14230",0,40,191
2011-01-31 12:00:00,17,54,1754,2056,114,97,"CO",1086,"MCO","N57855",0,100,853
2011-01-31 12:00:00,13,9,1309,1656,4,3,"CO",1088,"DTW","N14219",0,127,1076
2011-01-31 12:00:00,21,7,2107,2247,12,7,"CO",1095,"LAX","N73270",0,201,1379
2011-01-31 12:00:00,7,27,727,911,-3,14,"CO",1097,"LAS","N14231",0,192,1222
2011-01-31 12:00:00,18,59,1859,2023,-1,-9,"CO",1099,"DEN","N75858",0,121,862
2011-01-31 12:00:00,19,0,1900,1953,-5,-9,"CO",1411,"AUS","N14604",0,31,140
2011-01-31 12:00:00,9,34,934,1149,19,15,"CO",1416,"SJC","N33262",0,238,1609
2011-01-31 12:00:00,19,3,1903,2228,-2,-32,"CO",1417,"PIT","N46625",0,126,1117
2011-01-31 12:00:00,21,1,2101,2215,-4,4,"CO",1423,"MSY","N62631",0,42,305
2011-01-31 12:00:00,12,29,1229,1540,0,-15,"CO",1427,"CLT","N11641",0,113,913
2011-01-31 12:00:00,10,35,1035,1351,-5,-16,"CO",1448,"FLL","N75429",0,108,965
2011-01-31 12:00:00,20,53,2053,2235,3,2,"CO",1459,"SNA","N87513",0,201,1347
2011-01-31 12:00:00,10,48,1048,1354,-8,-25,"CO",1462,"RSW","N16617",0,98,861
2011-01-31 12:00:00,10,22,1022,1433,0,-1,"CO",1476,"PHL","N76503",0,158,1324
2011-01-31 12:00:00,21,5,2105,2157,1,-7,"CO",1479,"SAT","N33264",0,37,191
2011-01-31 12:00:00,19,18,1918,2247,-2,-24,"CO",1488,"DTW","N16701",0,121,1076
2011-01-31 12:00:00,9,20,920,1116,-5,5,"CO",1495,"LAX","N77867",0,195,1379
2011-01-31 12:00:00,15,59,1559,1722,-1,-10,"CO",1497,"LAS","N75425",0,181,1222
2011-01-31 12:00:00,17,56,1756,2133,0,-13,"CO",1499,"DCA","N77295",0,138,1208
2011-01-31 12:00:00,19,0,1900,2142,0,-24,"CO",1506,"TPA","N35407",0,89,787
2011-01-31 12:00:00,17,57,1757,1943,-3,-9,"CO",1511,"SNA","N14704",0,203,1347
2011-01-31 12:00:00,21,13,2113,2215,13,20,"CO",1533,"AUS","N72405",0,30,140
2011-01-31 12:00:00,14,34,1434,1539,4,15,"CO",1541,"AUS","N16646",0,30,140
2011-01-31 12:00:00,10,39,1039,1406,24,5,"CO",1544,"CLE","N14613",0,128,1091
2011-01-31 12:00:00,17,31,1731,1948,3,-17,"CO",1546,"ORD","N37253",0,114,925
2011-01-31 12:00:00,13,12,1312,1615,-3,-24,"CO",1548,"FLL","N32404",0,106,965
2011-01-31 12:00:00,13,58,1358,1702,33,27,"CO",1562,"RSW","N76516",0,101,861
2011-01-31 12:00:00,18,47,1847,2040,-3,-16,"CO",1568,"MCI","N17627",0,87,643
2011-01-31 12:00:00,9,0,900,1006,0,10,"CO",1583,"AUS","N36207",0,32,140
2011-01-31 12:00:00,19,1,1901,2203,6,-9,"CO",1586,"MCO","N75428",0,103,853
2011-01-31 12:00:00,14,54,1454,1638,12,21,"CO",1589,"SAN","N34222",0,189,1303
2011-01-31 12:00:00,7,23,723,1036,-2,-12,"CO",1590,"MIA","N27213",0,106,964
2011-01-31 12:00:00,17,53,1753,1843,-2,-8,"CO",1603,"AUS","N77525",0,29,140
2011-01-31 12:00:00,11,53,1153,1353,3,18,"CO",1605,"LAX","N37255",0,207,1379
2011-01-31 12:00:00,11,39,1139,1350,4,11,"CO",1620,"PHX","N75433",0,163,1009
2011-01-31 12:00:00,14,23,1423,1541,3,1,"CO",1621,"MFE","N16701",0,58,316
2011-01-31 12:00:00,8,45,845,944,0,-9,"CO",1623,"MSY","N38727",0,42,305
2011-01-31 12:00:00,12,16,1216,1356,-4,-11,"CO",1629,"SNA","N39726",0,198,1347
2011-01-31 12:00:00,17,43,1743,2141,0,-19,"CO",1632,"LGA","N24702",0,161,1416
2011-01-31 12:00:00,8,50,850,1004,0,-4,"CO",1639,"MFE","N18622",0,55,316
2011-01-31 12:00:00,21,0,2100,2252,10,-13,"CO",1644,"SMF","N76504",0,217,1609
2011-01-31 12:00:00,10,29,1029,1251,-1,-12,"CO",1646,"ORD","N37409",0,116,925
2011-01-31 12:00:00,16,4,1604,1910,-1,-21,"CO",1648,"FLL","N37252",0,106,965
2011-01-31 12:00:00,19,10,1910,2212,0,-9,"CO",1662,"RSW","N17229",0,97,861
2011-01-31 12:00:00,18,1,1801,1918,8,12,"CO",1674,"ELP","N16646",0,109,667
2011-01-31 12:00:00,15,48,1548,1956,3,-1,"CO",1676,"PHL","N36280",0,159,1324
2011-01-31 12:00:00,9,13,913,1028,-12,-2,"CO",1679,"SAT","N14219",0,39,191
2011-01-31 12:00:00,15,58,1558,1936,-2,-17,"CO",1688,"DTW","N27610",0,128,1076
2011-01-31 12:00:00,18,9,1809,1943,12,6,"CO",1689,"SAN","N12225",0,192,1303
2011-01-31 12:00:00,10,30,1030,1341,-5,-22,"CO",1690,"MIA","N77295",0,105,964
2011-01-31 12:00:00,13,25,1325,1538,10,32,"CO",1695,"LAX","N26210",0,212,1379
2011-01-31 12:00:00,17,32,1732,1853,-3,-1,"CO",1705,"MFE","N16649",0,56,316
2011-01-31 12:00:00,NA,NA,NA,NA,NA,NA,"CO",1711,"OKC","",1,NA,395
2011-01-31 12:00:00,9,11,911,1144,-4,8,"CO",1714,"SMF","N37273",0,235,1609
2011-01-31 12:00:00,17,33,1733,1901,-2,-4,"CO",1715,"ABQ","N19638",0,120,744
2011-01-31 12:00:00,21,13,2113,2253,13,20,"CO",1717,"SAN","N77296",0,194,1303
2011-01-31 12:00:00,10,8,1008,1145,-2,-3,"CO",1723,"ONT","N77296",0,202,1334
2011-01-31 12:00:00,7,53,753,1032,28,32,"CO",1746,"ORD","N35204",0,117,925
2011-01-31 12:00:00,19,11,1911,2220,6,-11,"CO",1748,"FLL","N75433",0,108,965
2011-01-31 12:00:00,12,52,1252,1559,2,0,"CO",1757,"ATL","N18622",0,85,689
2011-01-31 12:00:00,9,40,940,1233,10,19,"CO",1767,"SEA","N87513",0,266,1874
2011-01-31 12:00:00,19,26,1926,2318,11,-10,"CO",1776,"PHL","N76503",0,142,1324
2011-01-31 12:00:00,17,42,1742,1835,3,-5,"CO",1779,"SAT","N37277",0,35,191
2011-01-31 12:00:00,9,2,902,1107,2,11,"CO",1783,"TUS","N18223",0,154,936
2011-01-31 12:00:00,16,8,1608,1709,13,2,"CO",1787,"DFW","N18223",0,41,224
2011-01-31 12:00:00,13,17,1317,1623,-3,-17,"CO",1790,"MIA","N37281",0,105,964
2011-01-31 12:00:00,17,49,1749,1938,4,6,"CO",1795,"LAX","N73860",0,200,1379
